nome_arquivo,extensao,tamanho_kb,entropia,tem_macros,categoria,nivel_risco,classe
these.doc,doc,3896,4.992544513411607,False,documentos,baixo,seguro
document_verify.exe,exe,5527,7.17195676587367,False,executaveis,alto,malicioso
of_score.jpg,jpg,4412,4.027662824646658,False,imagens,baixo,seguro
update.xls,xls,9760,7.101547373975421,False,planilhas,medio,malicioso
statement_update.xlsx,xlsx,6809,7.652783975600571,True,planilhas,alto,malicioso
five.xls,xls,3580,3.9348238158858972,False,planilhas,baixo,seguro
population_surface.jpeg,jpeg,1600,5.396063350705583,False,imagens,baixo,seguro
ready_newspaper.ppt,ppt,4668,3.678955158902798,False,apresentacoes,baixo,seguro
order.xls,xls,3436,4.013603950150451,False,planilhas,baixo,seguro
account.ppt,ppt,1402,5.23436433755165,False,apresentacoes,baixo,seguro
tracking.exe,exe,3596,7.124003655460694,False,executaveis,alto,malicioso
update.ppt,ppt,2040,4.481887841990189,False,apresentacoes,baixo,seguro
invoice.xlsx,xlsx,3432,6.440552123879437,False,planilhas,baixo,seguro
tracking.txt,txt,285,4.77709293062512,False,documentos,baixo,seguro
update_invoice.zip,zip,6712,7.8048744016454545,True,compactados,alto,malicioso
across_region.ppt,ppt,3940,5.507106825072391,False,apresentacoes,baixo,seguro
invoice.ods,ods,3736,4.891281927492507,False,planilhas,baixo,seguro
technology.ods,ods,3813,5.611706189067713,False,planilhas,baixo,seguro
once.odt,odt,2737,5.092760980860461,False,documentos,baixo,seguro
firm.pptm,pptm,8937,7.092935798388046,True,macros,alto,malicioso
work.xls,xls,459,5.044209441810597,False,planilhas,baixo,seguro
receipt.xls,xls,719,6.694585173548927,True,planilhas,alto,malicioso
password_statement.ps1,ps1,3959,7.025304269908068,False,executaveis,alto,malicioso
update_verify.odp,odp,8300,7.292430803951363,True,apresentacoes,alto,malicioso
tracking.xlsm,xlsm,7753,7.348668048609931,True,macros,alto,malicioso
receipt.pptx,pptx,1125,6.357871806581438,False,apresentacoes,medio,malicioso
record_body.pdf,pdf,640,3.828094761776169,False,documentos,baixo,seguro
password.rar,rar,421,6.557021939690557,False,compactados,alto,malicioso
wrong.ods,ods,185,4.374550391489133,False,planilhas,baixo,seguro
update.pdf,pdf,4266,5.43401609366858,False,documentos,baixo,seguro
unit.bmp,bmp,2683,4.958445174843607,False,imagens,baixo,seguro
document.odp,odp,5071,6.326300538328354,True,apresentacoes,alto,malicioso
payment.png,png,1225,4.5593626860763585,False,imagens,baixo,seguro
center.ps1,ps1,8820,6.54196850617478,False,executaveis,alto,malicioso
account_payment.odp,odp,5237,7.091597824843971,False,apresentacoes,medio,malicioso
statement.ps1,ps1,2473,6.708538378417606,False,executaveis,alto,malicioso
everything_business.csv,csv,4101,5.8055544975113245,False,planilhas,baixo,seguro
delivery.xlsx,xlsx,5477,7.229763508888763,True,planilhas,alto,malicioso
voice.odp,odp,3631,4.516053289677508,False,apresentacoes,baixo,seguro
both_situation.odt,odt,4523,3.8506282934862863,False,documentos,baixo,seguro
urgent_password.rar,rar,9608,7.000224299893329,False,compactados,medio,malicioso
on.ps1,ps1,1481,7.854095063152882,True,executaveis,alto,malicioso
payment.gz,gz,5965,6.7553601948998665,False,compactados,medio,malicioso
receipt_order.xlsm,xlsm,9241,6.166437398715472,True,macros,alto,malicioso
clearly.ods,ods,4778,6.311201653113799,False,planilhas,medio,malicioso
urgent_document.pptx,pptx,7826,7.877926613005243,False,apresentacoes,medio,malicioso
refund.tar,tar,4528,6.787576626481837,False,compactados,medio,malicioso
tax_shipping.doc,doc,741,7.563318516834615,True,documentos,alto,malicioso
update_invoice.pptm,pptm,2573,6.4990863447660345,True,macros,alto,malicioso
expert.jpg,jpg,3427,4.038116920558061,False,imagens,baixo,seguro
verify.ppt,ppt,1143,7.137893514458646,True,apresentacoes,alto,malicioso
shipping.xlsm,xlsm,2009,6.709084210349613,True,macros,alto,malicioso
father_point.docx,docx,2628,4.883131903670369,False,documentos,baixo,seguro
develop_series.csv,csv,3446,5.408741405131771,False,planilhas,baixo,seguro
gun.ppt,ppt,639,5.041599479179416,False,apresentacoes,baixo,seguro
Democrat_right.xls,xls,2652,6.117329403375322,False,planilhas,baixo,seguro
protect.pptx,pptx,795,5.10326096966967,False,apresentacoes,baixo,seguro
document_shipping.exe,exe,6800,6.64659487344119,False,executaveis,alto,malicioso
tonight_everything.doc,doc,1553,5.885320214116351,False,documentos,baixo,seguro
mouth_middle.txt,txt,1085,6.270229258031682,False,documentos,baixo,seguro
enter.png,png,3630,6.169179156145045,False,imagens,baixo,seguro
invoice.docm,docm,1993,6.422479910735469,True,macros,alto,malicioso
bank_urgent.odt,odt,7010,7.312554459644445,False,documentos,medio,malicioso
confidential_tracking.xlsm,xlsm,9768,6.112603950435344,True,macros,alto,malicioso
invoice.docm,docm,2078,7.748186334545946,True,macros,alto,malicioso
invoice_verify.msi,msi,9548,6.660889429369466,True,executaveis,alto,malicioso
urgent_invoice.gz,gz,8714,6.412296344042138,True,compactados,alto,malicioso
delivery.ppt,ppt,45,6.420739711642623,False,apresentacoes,baixo,seguro
shipping.doc,doc,3012,5.5943987203250956,False,documentos,baixo,seguro
western_whatever.ods,ods,2916,6.443903372726181,False,planilhas,baixo,seguro
statement_confidential.rar,rar,8565,6.258233502820509,False,compactados,medio,malicioso
throughout_approach.pdf,pdf,2333,4.870837299534443,False,documentos,baixo,seguro
order.odp,odp,1860,5.161747673316647,False,apresentacoes,baixo,seguro
best_protect.pptx,pptx,3906,6.317246005217681,False,apresentacoes,baixo,seguro
land.ppt,ppt,871,4.689109275595658,False,apresentacoes,baixo,seguro
tax.zip,zip,9725,7.857384624282063,False,compactados,medio,malicioso
tax_refund.docm,docm,8227,6.529184831329825,True,macros,alto,malicioso
receipt.odp,odp,3907,5.500031030248823,False,apresentacoes,baixo,seguro
themselves_factor.gif,gif,3734,3.824110004056768,False,imagens,baixo,seguro
another.pptx,pptx,1112,3.589170555016474,False,apresentacoes,baixo,seguro
about_goal.pdf,pdf,1477,4.647898948295055,False,documentos,baixo,seguro
confidential.docx,docx,8568,7.458387006336125,False,documentos,medio,malicioso
spend.csv,csv,2153,5.127314344278327,False,planilhas,baixo,seguro
confidential.pdf,pdf,3152,4.850346557376366,False,documentos,baixo,seguro
account.ods,ods,5015,7.680930435221736,True,planilhas,alto,malicioso
confidential.pptm,pptm,8087,7.2541493196203515,True,macros,alto,malicioso
case_public.gif,gif,466,4.674154458866812,False,imagens,baixo,seguro
document_invoice.pptm,pptm,9724,6.085725058939876,True,macros,alto,malicioso
invoice.pptx,pptx,2805,4.641720133215562,False,apresentacoes,baixo,seguro
refund.png,png,2887,3.6693477405884862,False,imagens,baixo,seguro
everybody.xlsx,xlsx,705,6.2311670561430885,False,planilhas,baixo,seguro
invoice.docm,docm,662,6.875727834178201,True,macros,alto,malicioso
color.bmp,bmp,177,5.5878754288636125,False,imagens,baixo,seguro
site.docx,docx,4700,3.793177019245771,False,documentos,baixo,seguro
tracking.rar,rar,5613,6.316591714085437,True,compactados,alto,malicioso
letter.jpeg,jpeg,627,6.021141466133318,False,imagens,baixo,seguro
ok_season.csv,csv,4708,4.70608205656565,False,planilhas,baixo,seguro
confidential.zip,zip,4528,6.1278125753716655,False,compactados,alto,malicioso
document.csv,csv,4144,5.9123801358023815,False,planilhas,baixo,seguro
late_option.svg,svg,3305,4.253794378600207,False,imagens,baixo,seguro
account.svg,svg,162,5.383531809672675,False,imagens,baixo,seguro
act.ods,ods,3838,4.303807860698467,False,planilhas,baixo,seguro
payment.bmp,bmp,4288,4.101944082176864,False,imagens,baixo,seguro
brother.jpeg,jpeg,2469,6.032365987495827,False,imagens,baixo,seguro
refund_document.vbs,vbs,2681,6.487248606272223,False,executaveis,alto,malicioso
update.msi,msi,5137,6.881903431730169,False,executaveis,alto,malicioso
verify_verify.zip,zip,4601,7.251474354016346,True,compactados,alto,malicioso
bag_you.odt,odt,697,4.441714322602743,False,documentos,baixo,seguro
refund.ppt,ppt,2987,5.515016220303563,False,apresentacoes,baixo,seguro
tracking.xlsx,xlsx,8601,7.262012557499595,False,planilhas,medio,malicioso
urgent_confidential.pptx,pptx,5184,6.625643230836354,False,apresentacoes,medio,malicioso
use.rar,rar,3621,6.274128026537199,True,compactados,alto,malicioso
rock.pptx,pptx,468,4.971075740459635,False,apresentacoes,baixo,seguro
shipping.bat,bat,4600,7.6709237276771605,False,executaveis,alto,malicioso
document.pptx,pptx,182,5.436192765089984,False,apresentacoes,baixo,seguro
well.odt,odt,1973,4.258948688642559,False,documentos,baixo,seguro
church.7z,7z,2049,7.016330316269476,True,compactados,alto,malicioso
offer.cmd,cmd,4236,6.571687488045361,False,executaveis,alto,malicioso
also.csv,csv,3605,5.3940581079688155,False,planilhas,baixo,seguro
they_hope.jpg,jpg,4037,4.9132738501640105,False,imagens,baixo,seguro
confidential.png,png,1323,5.5954465626397,False,imagens,baixo,seguro
pass.docx,docx,4496,5.71335656181205,False,documentos,baixo,seguro
account.js,js,2279,6.005844027260374,True,executaveis,alto,malicioso
update.zip,zip,2181,7.609224816625049,False,compactados,medio,malicioso
old.pptx,pptx,2145,4.020437077152733,False,apresentacoes,baixo,seguro
choose.pptx,pptx,1500,4.680482541242019,False,apresentacoes,baixo,seguro
invoice.rar,rar,3797,7.723005082972762,False,compactados,alto,malicioso
refund.pdf,pdf,2495,6.16921640798645,True,documentos,alto,malicioso
refund.pdf,pdf,3726,5.981772355890499,False,documentos,baixo,seguro
verify_shipping.vbs,vbs,6309,6.247378729428994,False,executaveis,alto,malicioso
refund.xlsx,xlsx,521,6.551366626878407,True,planilhas,alto,malicioso
order_shipping.docx,docx,2232,7.655742602900918,False,documentos,medio,malicioso
law.svg,svg,3477,5.708312316176205,False,imagens,baixo,seguro
statement.ps1,ps1,7765,7.725630420991579,False,executaveis,alto,malicioso
care.pdf,pdf,2488,6.432571621120649,False,documentos,baixo,seguro
delivery.ppt,ppt,346,5.241460729674374,False,apresentacoes,baixo,seguro
analysis.ppt,ppt,3844,3.8957586010466807,False,apresentacoes,baixo,seguro
foot_his.odp,odp,967,4.439808824155379,False,apresentacoes,baixo,seguro
verify.ods,ods,2963,6.278711127417222,False,planilhas,baixo,seguro
way.pptm,pptm,4371,6.982248102834221,True,macros,alto,malicioso
shipping.bat,bat,2528,7.055781945740908,False,executaveis,alto,malicioso
worker_style.jpg,jpg,1510,3.6075867445077194,False,imagens,baixo,seguro
shipping_receipt.tar,tar,9239,6.921879077477332,False,compactados,medio,malicioso
password.pdf,pdf,3009,7.586411953119639,False,documentos,medio,malicioso
password.odp,odp,4790,6.49401366647245,False,apresentacoes,baixo,seguro
urgent_shipping.rar,rar,1595,7.685998626235499,True,compactados,alto,malicioso
confidential.ppt,ppt,2569,6.054861554160864,False,apresentacoes,medio,malicioso
verify.ods,ods,145,6.625911151189833,True,planilhas,alto,malicioso
bank.png,png,1741,6.089836531475535,False,imagens,baixo,seguro
urgent.pptx,pptx,4492,6.355700565925796,False,apresentacoes,baixo,seguro
tax_password.xlsm,xlsm,2719,6.738155513115494,True,macros,alto,malicioso
traditional.png,png,1272,3.8618059523078796,False,imagens,baixo,seguro
among.pptm,pptm,5130,7.717095116536526,True,macros,alto,malicioso
way.csv,csv,4209,4.09961378178648,False,planilhas,baixo,seguro
help.gif,gif,3475,3.7706670483162394,False,imagens,baixo,seguro
refund_tracking.pptm,pptm,5649,7.849216402178238,True,macros,alto,malicioso
tracking.xlsx,xlsx,4308,3.7519103055604477,False,planilhas,baixo,seguro
develop.gif,gif,2470,3.9458196159642838,False,imagens,baixo,seguro
tracking.csv,csv,3513,4.386444901716762,False,planilhas,baixo,seguro
tracking.exe,exe,1598,6.882847334858962,False,executaveis,alto,malicioso
tracking_order.csv,csv,2991,7.493736476050284,False,planilhas,medio,malicioso
order.pptm,pptm,7421,7.185239748916661,True,macros,alto,malicioso
verify.msi,msi,1792,6.8242179491766874,True,executaveis,alto,malicioso
order.msi,msi,9911,7.379231669193303,True,executaveis,alto,malicioso
rest.odp,odp,3245,5.913922204881683,False,apresentacoes,baixo,seguro
enjoy_reflect.doc,doc,140,5.588097325798579,False,documentos,baixo,seguro
board.xls,xls,1990,4.807365421401479,False,planilhas,baixo,seguro
health.xls,xls,3892,4.765637673925239,False,planilhas,baixo,seguro
order.doc,doc,3983,4.91446759595635,False,documentos,baixo,seguro
state_opportunity.bmp,bmp,3219,3.652766540658103,False,imagens,baixo,seguro
usually.pdf,pdf,3415,6.045848783009571,False,documentos,baixo,seguro
document_tax.odp,odp,8014,6.975375870786419,False,apresentacoes,medio,malicioso
tracking.jpeg,jpeg,165,4.766013642618135,False,imagens,baixo,seguro
two.bat,bat,6884,7.689367129648791,True,executaveis,alto,malicioso
investment_pressure.pptx,pptx,2369,5.678627405886381,False,apresentacoes,baixo,seguro
statement.docm,docm,7725,6.249201277479749,True,macros,alto,malicioso
refund.odp,odp,2961,5.887917991109003,False,apresentacoes,baixo,seguro
urgent.rtf,rtf,2165,6.329253096722216,True,documentos,alto,malicioso
shipping.jpg,jpg,2497,4.204156716378769,False,imagens,baixo,seguro
so_clear.pdf,pdf,1309,4.024144384889648,False,documentos,baixo,seguro
wish_wonder.pdf,pdf,1867,3.8620640984620476,False,documentos,baixo,seguro
economic.ods,ods,2920,5.808121704608419,False,planilhas,baixo,seguro
treatment.pptx,pptx,8494,7.14815002062934,True,apresentacoes,alto,malicioso
confidential.txt,txt,877,5.844957186517996,False,documentos,baixo,seguro
confidential_confidential.rtf,rtf,3415,7.7308729640179354,True,documentos,alto,malicioso
commercial.odp,odp,823,3.9628871972954194,False,apresentacoes,baixo,seguro
confidential.pptx,pptx,1663,4.817325382746086,False,apresentacoes,baixo,seguro
such.msi,msi,7810,6.648508132583206,False,executaveis,alto,malicioso
talk.docx,docx,2964,5.388321205936267,False,documentos,baixo,seguro
bank.tar,tar,6823,7.744238109720407,False,compactados,medio,malicioso
invoice.odp,odp,212,7.363488897918679,False,apresentacoes,medio,malicioso
cost.pdf,pdf,1356,4.80221683669392,False,documentos,baixo,seguro
upon.vbs,vbs,2523,7.714771149990401,True,executaveis,alto,malicioso
itself.odp,odp,4895,6.796680065719824,False,apresentacoes,medio,malicioso
receipt.odp,odp,74,5.981010666782723,False,apresentacoes,baixo,seguro
order.ppt,ppt,8969,7.1862833931881855,False,apresentacoes,medio,malicioso
password.pptm,pptm,1430,6.070243327477005,True,macros,alto,malicioso
bank.pptx,pptx,4273,6.475771908628722,False,apresentacoes,baixo,seguro
tracking_account.ps1,ps1,433,6.05299332806175,False,executaveis,alto,malicioso
document.ppt,ppt,3473,6.460864100723145,False,apresentacoes,baixo,seguro
ago.odt,odt,4167,4.563420037712447,False,documentos,baixo,seguro
order.odt,odt,2450,5.217305840630651,False,documentos,baixo,seguro
country.docm,docm,9578,7.074634730501693,True,macros,alto,malicioso
update_document.odp,odp,9434,7.277624223872616,False,apresentacoes,medio,malicioso
password.exe,exe,5969,6.8631882226927345,True,executaveis,alto,malicioso
refund.docm,docm,7852,6.408090363798379,True,macros,alto,malicioso
since.docx,docx,4589,5.0568349982535405,False,documentos,baixo,seguro
window.png,png,3615,5.567053584703109,False,imagens,baixo,seguro
account.svg,svg,1192,5.01735767261216,False,imagens,baixo,seguro
go.docm,docm,8458,7.640216149429739,True,macros,alto,malicioso
stay.odt,odt,1294,6.3322086831709745,False,documentos,baixo,seguro
word.ppt,ppt,1000,4.608757896090256,False,apresentacoes,baixo,seguro
its_suffer.ppt,ppt,2507,6.473060303355599,False,apresentacoes,baixo,seguro
relationship.pptx,pptx,1174,5.851377500361746,False,apresentacoes,baixo,seguro
document.jpg,jpg,2332,4.1467443671020225,False,imagens,baixo,seguro
treat.jpg,jpg,376,4.752725462939808,False,imagens,baixo,seguro
simple.odp,odp,3100,4.9256826453162725,False,apresentacoes,baixo,seguro
tracking.ppt,ppt,7421,7.267719415226892,True,apresentacoes,alto,malicioso
refund.ppt,ppt,3182,4.198466850077608,False,apresentacoes,baixo,seguro
talk.png,png,3639,5.707738383353689,False,imagens,baixo,seguro
document.odt,odt,2078,7.223436960300583,True,documentos,alto,malicioso
tracking_shipping.odp,odp,8285,7.704042132463021,True,apresentacoes,alto,malicioso
password_order.pdf,pdf,1436,7.533149945838253,False,documentos,medio,malicioso
energy.bmp,bmp,200,4.519869665138812,False,imagens,baixo,seguro
tax_confidential.js,js,1677,7.029380619671169,True,executaveis,alto,malicioso
bank.csv,csv,2523,6.356494182510892,False,planilhas,baixo,seguro
example.xls,xls,232,5.6399018703066215,False,planilhas,baixo,seguro
collection_store.pptx,pptx,2665,4.273802869964685,False,apresentacoes,baixo,seguro
science.pdf,pdf,4810,4.209473352722364,False,documentos,baixo,seguro
box.tar,tar,4462,6.115200758016402,False,compactados,medio,malicioso
idea.jpg,jpg,1924,6.241205294865874,False,imagens,baixo,seguro
turn.docx,docx,841,4.238948287732414,False,documentos,baixo,seguro
order_tracking.bat,bat,3383,7.4874750162588946,True,executaveis,alto,malicioso
